"GEO_ID","NAME","B25026_001E","B25026_001M","B25026_002E","B25026_002M","B25026_003E","B25026_003M","B25026_004E","B25026_004M","B25026_005E","B25026_005M","B25026_006E","B25026_006M","B25026_007E","B25026_007M","B25026_008E","B25026_008M","B25026_009E","B25026_009M","B25026_010E","B25026_010M","B25026_011E","B25026_011M","B25026_012E","B25026_012M","B25026_013E","B25026_013M","B25026_014E","B25026_014M","B25026_015E","B25026_015M"
"id","Geographic Area Name","Estimate!!Total population in occupied housing units","Margin of Error!!Total population in occupied housing units","Estimate!!Total population in occupied housing units!!Owner occupied","Margin of Error!!Total population in occupied housing units!!Owner occupied","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Estimate!!Total population in occupied housing units!!Renter occupied","Margin of Error!!Total population in occupied housing units!!Renter occupied","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier"
"1600000US0682086","Vandenberg Village CDP, California","7834","562","5493","609","0","17","483","328","2229","598","1271","453","436","277","1074","292","2341","604","237","234","685","409","1063","421","303","265","53","83","0","17"
"1600000US0624722","Foothill Farms CDP, California","33669","1309","15477","1040","284","179","1857","563","4084","717","4151","645","2638","619","2463","383","18192","1280","1399","493","4805","844","8384","1030","3005","843","471","290","128","74"
"1600000US0651924","North Highlands CDP, California","48655","1704","20388","1422","1003","754","1318","380","5474","967","5649","1051","2470","483","4474","762","28267","1928","2943","961","5867","1216","14551","1697","3819","952","882","414","205","210"
"1600000US0639045","La Crescenta-Montrose CDP, California","19495","1095","14063","1066","233","182","793","428","3351","722","3689","805","3029","602","2968","438","5432","692","314","185","948","373","2356","593","1218","298","398","206","198","174"
"1600000US0639304","La Habra Heights city, California","5357","27","4655","284","161","181","84","76","909","485","1488","398","810","332","1203","367","702","286","71","111","211","218","82","68","338","240","0","17","0","17"
"1600000US0639892","Lakewood city, California","80631","98","58283","1470","962","359","2912","619","10316","1205","17209","1280","13775","1107","13109","1053","22348","1477","1145","406","4272","940","10664","1281","4912","863","868","317","487","235"
"1600000US0645246","Malibu city, California","12721","62","9742","622","283","183","780","345","1957","478","2541","541","2079","407","2102","511","2979","613","151","128","502","247","1556","449","255","136","197","160","318","329"
"1600000US0659514","Rancho Palos Verdes city, California","41766","176","32341","1101","459","253","1581","511","5847","869","9253","893","6634","933","8567","838","9425","1119","1122","420","2005","664","4586","824","1225","428","194","142","293","195"
"1600000US0672688","Soquel CDP, California","10778","723","7197","678","113","155","412","198","1723","549","2088","403","1709","464","1152","342","3581","639","101","131","557","246","1379","496","1068","464","324","311","152","175"
"1600000US0620907","East Oakdale CDP, California","3344","450","3185","427","57","67","220","148","830","343","1075","303","629","229","374","190","159","113","0","12","24","36","77","78","58","69","0","12","0","12"
"1600000US0600947","Aliso Viejo city, California","50539","104","31924","1203","442","208","3245","770","7132","868","12242","1076","8182","825","681","272","18615","1204","2189","543","3689","666","9781","1140","2704","584","252","120","0","29"
"1600000US0622020","Elk Grove city, California","167606","241","122823","2482","2196","587","9979","1361","31965","2036","54741","2956","17585","1537","6357","919","44783","2532","2938","750","9415","1448","25560","2565","6253","1012","603","233","14","21"
"1600000US0630378","Goleta city, California","30532","138","16517","1088","197","135","1348","500","2678","550","4042","740","3511","629","4741","668","14015","1083","1276","495","2147","486","6254","941","3465","846","626","323","247","210"
"1600000US0686930","Yountville city, California","2439","188","1647","184","40","33","102","57","385","136","402","129","571","161","147","60","792","154","103","68","64","62","336","157","257","132","19","18","13","21"
"1600000US0649187","Moraga town, California","15458","310","12411","673","113","76","836","327","3167","606","3501","592","2010","392","2784","316","3047","672","337","361","872","356","1176","421","541","275","51","70","70","53"
"1600000US0659444","Rancho Cordova city, California","71494","220","39731","1447","1076","252","4054","662","11708","1070","14549","1369","3473","585","4871","461","31763","1453","1919","546","6346","860","17737","1404","4786","854","721","237","254","147"
"1600000US0646842","Menifee city, California","88329","102","67738","1709","3496","993","7307","927","22432","1400","25901","1631","5778","762","2824","630","20591","1692","2044","609","4086","1001","11027","1334","2872","686","349","214","213","212"
"1600000US0685446","Wildomar city, California","36076","94","24860","1390","743","320","2943","905","5615","944","9294","1131","4234","777","2031","524","11216","1404","569","313","2190","668","6187","1145","1825","561","309","212","136","183"
"1600000US0652379","North Tustin CDP, California","24456","1136","22815","1221","430","237","1297","523","4012","793","6722","1006","5678","783","4676","611","1641","383","174","118","299","216","509","216","534","299","55","55","70","70"
"1600000US0654372","Orosi CDP, California","7441","1030","4353","1032","182","222","189","303","464","395","1225","501","1105","673","1188","566","3088","960","185","229","690","559","784","498","1187","772","225","224","17","27"
"1600000US0602112","Angels city, California","3811","31","2221","349","0","12","134","90","513","236","877","288","296","140","401","184","1590","348","97","91","310","212","644","301","416","314","123","180","0","12"
"1600000US0645232","Malaga CDP, California","1337","278","452","181","0","12","55","56","0","12","22","25","145","162","230","130","885","268","61","96","132","213","100","121","459","227","72","117","61","68"
"1600000US0639003","La Cañada Flintridge city, California","20328","58","18160","499","425","218","1018","350","4243","573","5412","697","3970","504","3092","461","2168","486","157","170","410","208","1052","380","404","190","145","105","0","23"
"1600000US0638156","Kenwood CDP, California","800","349","724","343","0","12","0","12","84","131","191","184","261","234","188","151","76","63","0","12","24","40","35","56","17","26","0","12","0","12"
"1600000US0639094","Ladera CDP, California","1465","307","1465","307","31","49","155","175","468","268","194","175","263","147","354","151","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0638352","Keswick CDP, California","430","153","211","114","0","12","0","12","11","16","146","115","25","33","29","26","219","130","0","12","7","10","61","46","15","25","136","123","0","12"
"1600000US0638604","Kingvale CDP, California","73","87","73","87","0","12","49","79","0","12","24","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0638800","Knights Landing CDP, California","869","310","478","257","0","12","0","12","18","28","219","221","38","34","203","162","391","255","0","12","67","95","60","68","131","206","133","140","0","12"
"1600000US0639114","Ladera Ranch CDP, California","30288","1008","23126","1327","1448","442","3723","688","6700","1100","11101","1319","154","123","0","26","7162","1223","1187","610","1378","421","3649","885","948","426","0","26","0","26"
"1600000US0639318","La Honda CDP, California","698","210","434","161","0","12","52","60","100","112","87","79","34","45","161","97","264","173","27","70","33","49","177","153","27","43","0","12","0","12"
"1600000US0639460","Lake California CDP, California","3281","524","2233","429","206","208","183","204","749","323","982","357","0","12","113","92","1048","452","0","12","198","180","699","414","151","203","0","12","0","12"
"1600000US0639472","Lake City CDP, California","59","47","59","47","0","12","0","12","0","12","22","34","21","25","16","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0639484","Lake Don Pedro CDP, California","1030","276","864","265","7","11","40","44","268","197","395","158","110","85","44","71","166","140","27","49","0","12","139","139","0","12","0","12","0","12"
"1600000US0639514","Lakehead CDP, California","617","159","436","171","0","12","33","28","65","39","290","165","37","27","11","15","181","101","46","68","28","38","77","71","30","27","0","12","0","12"
"1600000US0639556","Lake Hughes CDP, California","587","221","417","216","0","12","59","106","0","12","135","107","70","70","153","134","170","130","0","12","0","12","111","91","59","95","0","12","0","12"
"1600000US0639645","Lake Mathews CDP, California","6805","1008","4535","642","75","94","274","228","874","380","1908","541","716","259","688","280","2270","946","0","17","415","334","1483","974","311","291","12","22","49","61"
"1600000US0639715","Lake Riverside CDP, California","1049","363","1049","363","98","122","0","12","387","222","415","231","139","192","10","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0639735","Lake Sherwood CDP, California","1835","282","1635","254","38","47","270","112","372","222","574","176","313","152","68","50","200","136","13","16","43","39","144","124","0","12","0","12","0","12"
"1600000US0640508","La Selva Beach CDP, California","2890","374","1845","283","0","12","62","54","413","167","308","173","641","208","421","168","1045","353","135","113","73","101","638","286","112","86","0","12","87","131"
"1600000US0640526","Las Flores CDP (Orange County), California","5877","703","4717","644","283","228","478","338","1167","375","1551","575","1179","398","59","112","1160","343","31","36","208","182","713","334","208","135","0","17","0","17"
"1600000US0686912","Yosemite Valley CDP, California","250","138","0","12","0","12","0","12","0","12","0","12","0","12","0","12","250","138","21","29","24","28","82","60","83","120","40","36","0","12"
"1600000US0658226","Port Costa CDP, California","186","125","24","38","0","12","0","12","0","12","0","12","24","38","0","12","162","120","0","12","111","119","51","80","0","12","0","12","0","12"
"1600000US0668294","San Pablo city, California","30379","195","11860","1023","423","371","559","306","2428","627","4141","700","2444","604","1865","456","18519","969","736","436","2726","691","10335","1180","3731","869","645","268","346","261"
"1600000US0677574","Taft city, California","7836","154","4377","814","41","67","0","17","876","451","2211","720","625","365","624","374","3459","788","0","17","593","477","2186","761","442","477","67","104","171","209"
"1600000US0669088","Santa Clarita city, California","207490","348","140040","2603","3969","848","11464","1172","32118","1996","52383","1838","24654","1501","15452","1198","67450","2656","5164","906","14408","1648","32814","2524","12874","1984","1709","560","481","230"
"1600000US0640592","Las Lomas CDP, California","3755","1085","1725","462","0","12","0","12","107","193","405","294","722","303","491","383","2030","1059","236","369","65","75","1234","948","412","273","0","12","83","119"
"1600000US0617568","Culver City city, California","38961","149","22127","1085","743","418","1111","400","3104","580","7773","855","4464","661","4932","627","16834","1131","988","362","3292","532","6457","834","4341","901","1328","472","428","193"
"1600000US0646436","Mayflower Village CDP, California","5817","351","3847","404","26","41","139","85","859","254","1409","325","482","180","932","268","1970","472","85","99","340","228","998","430","510","277","9","13","28","31"
"1600000US0648816","Montebello city, California","62610","250","26886","1265","368","229","1017","329","3814","648","7640","1114","5871","844","8176","833","35724","1270","1611","407","4111","800","15714","1403","9151","1297","4161","739","976","271"
"1600000US0656924","Pico Rivera city, California","62953","183","44362","1321","734","397","1370","493","6927","1076","11127","1355","10434","1186","13770","1348","18591","1301","479","299","1903","522","8809","1367","3565","846","2578","801","1257","475"
"1600000US0671876","Signal Hill city, California","11481","80","4651","598","103","76","177","107","1264","431","2109","415","535","207","463","208","6830","585","233","162","1036","506","2815","676","1925","681","584","356","237","205"
"1600000US0673430","South Whittier CDP, California","59769","1715","38070","1862","393","234","1397","410","6538","931","12165","1633","8040","1107","9537","1075","21699","1995","1007","577","2722","860","9271","1291","6045","1386","2233","760","421","254"
"1600000US0683402","Walnut Park CDP, California","16034","721","9782","915","0","19","467","235","806","394","2953","689","2216","574","3340","582","6252","741","331","194","635","323","2726","628","1538","409","682","365","340","177"
"1600000US0684438","Westlake Village city, California","8354","72","7160","301","76","61","534","232","1719","404","2020","370","1780","358","1031","239","1194","292","105","118","338","211","434","169","257","141","36","33","24","36"
"1600000US0685642","Willow Creek CDP, California","1539","456","756","283","0","12","0","12","247","182","377","229","61","62","71","82","783","436","0","12","100","156","376","245","285","339","0","12","22","32"
"1600000US0651294","Nice CDP, California","2370","426","1699","473","41","66","185","175","263","193","626","286","226","137","358","253","671","252","86","102","153","151","261","165","111","113","0","12","60","70"
"1600000US0681358","Upper Lake CDP, California","1029","300","897","290","0","12","31","49","23","24","283","160","535","296","25","26","132","107","0","12","0","12","104","104","19","23","0","12","9","14"
"1600000US0625296","Fortuna city, California","11954","106","6752","611","230","202","268","142","2000","510","2134","476","1173","332","947","245","5202","611","451","259","1183","421","2117","427","1081","460","291","184","79","58"
"1600000US0680448","Trinidad city, California","272","88","171","63","2","3","42","43","37","22","48","34","24","19","18","20","101","69","5","7","22","19","6","9","64","64","0","12","4","7"
"1600000US0684385","Westhaven-Moonstone CDP, California","1084","228","914","216","0","12","42","38","159","83","296","160","225","103","192","77","170","81","0","12","74","60","18","20","30","30","28","34","20","16"
"1600000US0607372","Bombay Beach CDP, California","415","143","271","141","0","12","8","14","66","52","6","10","33","40","158","134","144","51","0","12","0","12","44","46","100","22","0","12","0","12"
"1600000US0651392","Niland CDP, California","515","316","463","313","0","12","0","12","226","281","63","73","69","77","105","125","52","53","0","12","0","12","0","12","35","47","0","12","17","28"
"1600000US0621880","El Dorado Hills CDP, California","45583","1149","40119","1252","1422","452","3404","694","12244","1171","14844","1390","6196","730","2009","418","5464","822","938","508","1772","566","2120","650","485","229","123","151","26","41"
"1600000US0684732","West Point CDP, California","571","219","459","219","0","12","0","12","15","17","137","126","85","70","222","180","112","55","0","12","0","12","79","48","18","30","0","12","15","25"
"1600000US0649670","Mountain View city, California","80690","112","35282","1447","500","221","2284","494","8719","893","12068","1165","6200","772","5511","594","45408","1455","4660","694","10974","1384","20346","1488","7929","1011","1020","260","479","214"
"1600000US0607498","Bonsall CDP, California","4464","330","3454","431","28","45","122","82","862","301","1563","381","546","300","333","190","1010","320","144","153","287","180","348","203","206","135","25","40","0","12"
"1600000US0639496","Lake Forest city, California","82352","193","57650","1775","1642","478","5477","1084","11078","1079","17695","1709","14768","1396","6990","682","24702","1776","1546","507","6176","989","12596","1249","3989","865","240","157","155","109"
"1600000US0669000","Santa Ana city, California","329118","476","151270","3480","1610","425","7677","1547","23313","2175","49288","3187","37791","2742","31591","2259","177848","3489","8040","1218","25567","2271","77054","4495","51638","3544","12588","1604","2961","657"
"1600000US0641152","Lemoore city, California","25775","33","14357","1131","557","462","1131","482","4108","833","5057","1013","1973","557","1531","486","11418","1130","1113","495","3332","868","5061","898","1696","572","203","167","13","21"
"1600000US0658191","Poplar-Cotton Center CDP, California","2436","477","1340","409","0","12","48","77","86","76","792","333","345","240","69","76","1096","305","83","66","204","134","558","238","44","63","207","160","0","12"
"1600000US0640326","La Presa CDP, California","37100","1334","22278","1326","234","141","1121","311","3872","760","8577","1151","3446","665","5028","805","14822","1290","900","509","2103","586","7254","1153","3808","892","487","214","270","163"
"1600000US0644140","Los Molinos CDP, California","1845","304","1201","289","23","28","51","79","148","125","491","177","350","238","138","73","644","260","29","45","58","69","424","245","126","94","0","12","7","11"
"1600000US0600394","Agoura Hills city, California","20523","48","16107","808","418","413","461","280","3215","885","5911","929","3408","693","2694","477","4416","806","281","219","1171","627","2001","605","530","315","353","337","80","124"
"1600000US0646814","Mendocino CDP, California","730","278","406","218","109","140","26","42","0","12","197","201","59","98","15","23","324","200","86","135","60","75","178","152","0","12","0","12","0","12"
"1600000US0621894","Eldridge CDP, California","1328","501","576","331","0","12","188","259","23","49","199","190","30","50","136","142","752","399","301","320","143","169","210","205","44","51","0","12","54","59"
"1600000US0619990","Duarte city, California","21399","145","14918","867","112","92","554","222","1921","467","5489","754","3706","685","3136","477","6481","853","404","266","882","447","2624","659","1727","517","493","345","351","257"
"1600000US0625058","Fort Bragg city, California","7098","154","2447","420","20","37","292","195","282","160","783","253","540","174","530","175","4651","415","263","136","1350","469","1623","456","1082","398","291","182","42","63"
"1600000US0672506","Solana Beach city, California","13370","29","8201","657","217","223","594","303","1307","340","2032","484","1590","328","2461","466","5169","658","359","180","1294","447","2565","648","675","307","122","142","154","229"
"1600000US0662602","Rolling Hills city, California","1630","147","1542","142","23","24","122","66","232","74","458","95","232","79","475","91","88","55","0","12","0","12","66","50","22","29","0","12","0","12"
"1600000US0684606","Westmorland city, California","2643","351","1016","262","15","22","106","89","67","58","199","115","303","151","326","142","1627","321","122","131","231","142","810","254","270","186","143","129","51","50"
"1600000US0685292","Whittier city, California","84808","236","49932","1733","820","347","2824","636","8325","1115","16678","1604","10763","1100","10522","1072","34876","1773","1863","601","5511","800","14986","1455","9735","1138","2331","628","450","174"
"1600000US0651820","North El Monte CDP, California","3972","401","2321","374","18","29","203","301","244","121","802","207","664","244","390","132","1651","380","225","204","298","201","717","346","80","59","331","304","0","12"
"1600000US0612902","Cherryland CDP, California","15835","1071","3893","634","31","38","248","200","850","295","1301","440","909","390","554","208","11942","1203","722","442","1714","805","5894","1043","2895","702","392","217","325","177"
"1600000US0613882","Clayton city, California","11940","26","11015","383","153","138","963","457","2100","463","4219","742","2261","538","1319","288","925","381","23","35","136","139","405","273","361","280","0","19","0","19"
"1600000US0616000","Concord city, California","127498","287","74359","2198","1958","570","5571","897","15133","1619","21371","1641","14264","1488","16062","1471","53139","2153","3822","911","9381","1320","27485","2163","9573","1528","2128","566","750","424"
"1600000US0617988","Danville town, California","44231","87","38625","864","883","392","3059","809","9152","1159","12666","1274","8198","827","4667","592","5606","848","390","228","1481","487","2540","584","873","368","290","373","32","38"
"1600000US0619339","Discovery Bay CDP, California","15981","818","12650","826","397","217","1552","430","3476","775","5089","835","1552","358","584","178","3331","602","237","202","698","330","2024","527","372","274","0","19","0","19"
"1600000US0654764","Pacheco CDP, California","4355","656","2739","557","230","238","193","243","827","362","755","336","361","189","373","157","1616","714","101","101","13","21","1054","651","128","131","320","268","0","12"
"1600000US0668378","San Ramon city, California","75270","92","57185","1250","1607","433","4624","806","15412","1195","24747","1399","6913","694","3882","521","18085","1239","1720","407","3852","829","10010","1093","2365","510","74","82","64","71"
"1600000US0601514","Amador City city, California","167","82","73","37","0","12","13","23","14","15","28","23","3","5","15","17","94","73","0","12","41","52","21","13","32","48","0","12","0","12"
"1600000US0677392","Sutter Creek city, California","2536","25","1368","261","25","29","157","115","254","128","385","176","137","88","410","148","1168","258","57","41","178","118","697","221","175","122","32","38","29","36"
"1600000US0614106","Clio CDP, California","65","65","54","63","0","12","26","41","0","12","0","12","0","12","28","44","11","18","0","12","0","12","11","18","0","12","0","12","0","12"
"1600000US0617267","C-Road CDP, California","97","74","57","48","0","12","0","12","12","21","45","51","0","12","0","12","40","53","33","52","7","11","0","12","0","12","0","12","0","12"
"1600000US0621138","East Shore CDP, California","169","123","73","40","0","12","0","12","0","12","52","35","16","18","5","7","96","121","0","12","0","12","96","121","0","12","0","12","0","12"
"1600000US0631029","Greenhorn CDP, California","254","92","114","56","0","12","0","12","41","35","25","23","33","34","15","25","140","85","16","29","0","12","124","78","0","12","0","12","0","12"
"1600000US0602042","Anderson city, California","10247","41","5152","557","98","77","758","271","1597","434","1501","406","393","153","805","299","5095","551","496","284","1044","386","2392","426","1133","396","21","21","9","15"
"1600000US0659920","Redding city, California","88863","419","46967","1348","1431","391","4267","914","10691","1014","15470","1214","9021","923","6087","704","41896","1337","3146","785","11994","1378","19296","1543","5756","911","1430","451","274","102"
"1600000US0619220","Diamond Springs CDP, California","11840","897","9103","841","219","151","794","354","2548","664","2935","636","1273","413","1334","510","2737","747","396","390","268","203","1675","592","398","213","0","19","0","19"
"1600000US0657540","Placerville city, California","10197","198","6106","636","445","256","880","563","1959","461","1408","413","969","351","445","155","4091","622","81","91","1058","471","2206","628","539","256","207","206","0","19"
"1600000US0658030","Pollock Pines CDP, California","6879","635","5455","747","598","512","297","163","1728","467","1354","452","1153","466","325","138","1424","518","185","224","229","170","957","454","53","51","0","17","0","17"
"1600000US0636980","Jackson city, California","4475","84","2496","344","67","86","238","174","610","244","867","262","281","164","433","170","1979","333","49","75","535","271","948","265","397","287","10","16","40","41"
